CONTRACT_ID;COLL_STATUS;INSTALLATION_DATE;VOICE_SERVICE_NAME;NET_SERVICE_NAME;SEGMENT_GROUP
34887;0;2019-07-27;Lakossági Hang XS;Korlátlan Net;LAK
34888;0;2018-12-12;Lakossági Hang XS;Korlátlan Net;LAK
34889;0;2010-11-03;Üzleti Hang S;ÜzlNet Korlátlan;ENT
34890;0;2011-02-19;Lakossági Hang Korlátlan;Net 3GB;LAK
34891;0;2018-12-17;Lakossági Hang Korlátlan;Korlátlan Net;LAK
34892;0;2013-06-09;Lakossági Hang M;Net 5GB;LAK
34893;0;2017-06-01;Lakossági Hang Korlátlan;Net 5GB;LAK
34894;0;2020-01-24;Lakossági Hang M;Net 3GB;LAK
34895;1;2012-08-17;Lakossági Hang M;Korlátlan Net;LAK
34896;0;2017-09-13;Lakossági Hang XS;Net 5GB;LAK
34897;0;2016-08-05;Lakossági Hang XS;Net 5GB;LAK
34898;0;2019-02-16;Lakossági Hang Korlátlan;Korlátlan Net;LAK
34899;0;2018-12-11;Lakossági Hang XS;Korlátlan Net;LAK
34900;0;2013-10-06;Lakossági Hang XS;Net 3GB;LAK
34901;0;2016-11-29;Lakossági Hang XS;Net 5GB;LAK
34902;0;2018-04-12;Lakossági Hang XS;Net 3GB;LAK
34903;0;2021-05-10;Lakossági Hang XS;Net 5GB;LAK
34904;0;2013-07-09;Lakossági Hang M;Korlátlan Net;LAK
34905;0;2013-06-10;Lakossági Hang Korlátlan;Net 5GB;LAK
34906;0;2010-12-22;Lakossági Hang XS;Korlátlan Net;LAK
34907;0;2014-09-25;Lakossági Hang XS;Net 5GB;LAK
34908;0;2023-02-10;Lakossági Hang Korlátlan;Korlátlan Net;LAK
34909;0;2014-07-26;Lakossági Hang M;Net 3GB;LAK
34910;1;2010-06-19;Lakossági Hang M;Net 5GB;LAK
34911;0;2012-02-22;Lakossági Hang M;Net 3GB;LAK
34912;0;2015-04-17;Lakossági Hang Korlátlan;Net 3GB;LAK
34913;0;2022-02-07;Üzleti Hang M;ÜzlNet 2GB;ENT
34914;0;2022-08-11;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
34915;0;2017-05-30;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
34916;0;2016-09-05;Üzleti Hang M;Vállalkozók Netje;ENT
34917;0;2018-11-30;Üzleti Hang M;ÜzlNet 2GB;ENT
34918;0;2020-11-18;Lakossági Hang Korlátlan;Net 5GB;LAK
34919;0;2012-11-28;Üzleti Hang M;ÜzlNet Korlátlan;ENT
34920;0;2013-06-06;Üzleti Hang S;Vállalkozók Netje;ENT
34921;0;2016-04-12;Üzleti Hang M;Vállalkozók Netje;ENT
34922;0;2021-01-12;Üzleti Hang S;ÜzlNet Korlátlan;ENT
34923;0;2010-11-20;Üzleti Hang S;ÜzlNet Korlátlan;ENT
34924;0;2017-03-18;Üzleti Hang S;ÜzlNet 2GB;ENT
34925;0;2021-02-21;Üzleti Hang XL;ÜzlNet 2GB;ENT
34926;0;2019-09-12;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
34927;0;2018-01-10;Üzleti Hang S;Vállalkozók Netje;ENT
34928;0;2010-05-02;Üzleti Hang S;Vállalkozók Netje;ENT
34929;0;2012-07-12;Üzleti Hang M;ÜzlNet 2GB;ENT
34930;0;2011-01-08;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
34931;0;2017-11-08;Üzleti Hang S;Vállalkozók Netje;ENT
34932;0;2012-08-22;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
34933;0;2011-12-05;Üzleti Hang M;ÜzlNet 2GB;ENT
34934;0;2022-06-26;Üzleti Hang M;ÜzlNet 2GB;ENT
34935;0;2022-04-06;Üzleti Hang S;ÜzlNet Korlátlan;ENT
34936;0;2013-09-18;Lakossági Hang XS;Net 3GB;LAK
34937;0;2015-07-04;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
34938;0;2015-01-03;Üzleti Hang M;Vállalkozók Netje;ENT
34939;0;2018-04-29;Üzleti Hang M;ÜzlNet Korlátlan;ENT
34940;0;2013-03-09;Üzleti Hang M;ÜzlNet 2GB;ENT
34941;0;2022-02-21;Üzleti Hang XL;Vállalkozók Netje;ENT
34942;0;2011-01-26;Üzleti Hang M;ÜzlNet Korlátlan;ENT
34943;0;2015-10-28;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
34944;0;2016-08-09;Üzleti Hang XL;Vállalkozók Netje;ENT
34945;0;2017-08-04;Üzleti Hang S;ÜzlNet 2GB;ENT
34946;0;2013-08-21;Üzleti Hang M;Vállalkozók Netje;ENT
34947;0;2020-08-03;Üzleti Hang M;ÜzlNet Korlátlan;ENT
34948;0;2014-12-20;Üzleti Hang S;ÜzlNet 2GB;ENT
34949;0;2022-04-11;Üzleti Hang S;ÜzlNet Korlátlan;ENT
34950;0;2020-07-14;Üzleti Hang XL;ÜzlNet 2GB;ENT
34951;0;2014-04-03;Üzleti Hang S;ÜzlNet 2GB;ENT
34952;0;2018-06-08;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
34953;0;2020-09-26;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
34954;0;2013-07-13;Üzleti Hang S;ÜzlNet Korlátlan;ENT
34955;0;2016-11-21;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
34956;0;2021-01-08;Üzleti Hang S;ÜzlNet 2GB;ENT
34957;0;2010-03-19;Üzleti Hang S;ÜzlNet 2GB;ENT
34958;0;2010-07-20;Üzleti Hang XL;ÜzlNet 2GB;ENT
34959;0;2021-12-31;Üzleti Hang S;ÜzlNet Korlátlan;ENT
34960;0;2022-11-01;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
34961;0;2019-03-15;Üzleti Hang S;ÜzlNet 2GB;ENT
34962;0;2016-12-17;Üzleti Hang XL;ÜzlNet 2GB;ENT
34963;0;2019-05-05;Üzleti Hang M;ÜzlNet Korlátlan;ENT
34964;0;2012-04-27;Üzleti Hang XL;Vállalkozók Netje;ENT
34965;0;2010-06-13;Üzleti Hang XL;ÜzlNet 2GB;ENT
34966;0;2023-05-12;Üzleti Hang XL;Vállalkozók Netje;ENT
34967;0;2021-09-01;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
34968;0;2011-02-07;Üzleti Hang M;ÜzlNet Korlátlan;ENT
34969;0;2015-09-01;Üzleti Hang M;ÜzlNet Korlátlan;ENT
34970;0;2013-04-05;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
34971;0;2012-12-16;Üzleti Hang XL;ÜzlNet 2GB;ENT
34972;0;2020-01-22;Üzleti Hang M;ÜzlNet Korlátlan;ENT
34973;0;2013-02-09;Lakossági Hang M;Net 3GB;LAK
34974;1;2015-10-14;Lakossági Hang M;Korlátlan Net;LAK
34975;0;2018-10-01;Lakossági Hang M;Net 5GB;LAK
34976;0;2014-04-11;Lakossági Hang XS;Korlátlan Net;LAK
34977;0;2015-12-29;Lakossági Hang Korlátlan;Net 3GB;LAK
34978;0;2022-09-26;Lakossági Hang XS;Korlátlan Net;LAK
34979;0;2016-06-14;Lakossági Hang M;Net 5GB;LAK
34980;0;2015-05-27;Lakossági Hang M;Korlátlan Net;LAK
34981;0;2021-04-05;Lakossági Hang M;Korlátlan Net;LAK
34982;0;2010-10-12;Lakossági Hang XS;Net 5GB;LAK
34983;0;2017-11-23;Lakossági Hang XS;Korlátlan Net;LAK
34984;0;2011-12-07;Lakossági Hang M;Korlátlan Net;LAK
34985;0;2010-04-10;Lakossági Hang M;Korlátlan Net;LAK
34986;0;2014-05-21;Lakossági Hang Korlátlan;Korlátlan Net;LAK
34987;0;2022-05-01;Lakossági Hang Korlátlan;Net 5GB;LAK
34988;0;2012-06-21;Lakossági Hang M;Net 5GB;LAK
34989;0;2014-03-09;Lakossági Hang Korlátlan;Net 5GB;LAK
34990;0;2017-01-21;Lakossági Hang Korlátlan;Net 3GB;LAK
34991;0;2016-08-07;Lakossági Hang Korlátlan;Korlátlan Net;LAK
34992;0;2019-08-01;Lakossági Hang XS;Korlátlan Net;LAK
34993;0;2012-04-03;Lakossági Hang Korlátlan;Korlátlan Net;LAK
34994;0;2013-08-26;Lakossági Hang Korlátlan;Korlátlan Net;LAK
34995;0;2012-01-03;Lakossági Hang M;Net 3GB;LAK
34996;0;2017-08-08;Lakossági Hang Korlátlan;Net 5GB;LAK
34997;1;2011-10-24;Lakossági Hang XS;Net 3GB;LAK
34998;0;2014-02-09;Lakossági Hang Korlátlan;Net 5GB;LAK
34999;0;2014-10-28;Lakossági Hang M;Korlátlan Net;LAK
35000;0;2010-05-31;Lakossági Hang XS;Korlátlan Net;LAK
35001;0;2019-02-26;Lakossági Hang Korlátlan;Net 3GB;LAK
35002;0;2014-02-25;Lakossági Hang M;Net 3GB;LAK
35003;0;2012-10-01;Lakossági Hang M;Net 3GB;LAK
35004;0;2022-10-23;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
35005;0;2011-07-30;Lakossági Hang XS;Korlátlan Net;LAK
35006;0;2018-10-25;Lakossági Hang M;Net 3GB;LAK
35007;0;2016-12-23;Lakossági Hang Korlátlan;Net 5GB;LAK
35008;0;2021-07-01;Lakossági Hang Korlátlan;Korlátlan Net;LAK
35009;0;2020-09-19;Lakossági Hang XS;Korlátlan Net;LAK
35010;0;2015-11-04;Lakossági Hang XS;Net 5GB;LAK
35011;0;2011-01-29;Lakossági Hang XS;Korlátlan Net;LAK
35012;0;2017-09-15;Lakossági Hang Korlátlan;Net 3GB;LAK
35013;0;2011-10-14;Lakossági Hang XS;Net 3GB;LAK
35014;0;2021-11-06;Lakossági Hang M;Net 3GB;LAK
35015;0;2019-04-10;Lakossági Hang M;Net 3GB;LAK
35016;0;2023-05-02;Lakossági Hang XS;Net 5GB;LAK
35017;0;2014-05-27;Lakossági Hang XS;Net 5GB;LAK
35018;0;2010-07-18;Lakossági Hang Korlátlan;Net 5GB;LAK
35019;0;2010-04-26;Üzleti Hang M;ÜzlNet Korlátlan;ENT
35020;0;2018-09-11;Üzleti Hang M;ÜzlNet 2GB;ENT
35021;0;2020-04-26;Üzleti Hang M;ÜzlNet 2GB;ENT
35022;0;2020-04-08;Üzleti Hang XL;ÜzlNet 2GB;ENT
35023;0;2013-04-04;Üzleti Hang S;ÜzlNet Korlátlan;ENT
35024;0;2021-11-27;Üzleti Hang M;ÜzlNet 2GB;ENT
35025;0;2018-06-19;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
35026;0;2018-11-07;Üzleti Hang M;ÜzlNet Korlátlan;ENT
35027;0;2020-10-07;Üzleti Hang M;ÜzlNet 2GB;ENT
35028;0;2012-11-26;Üzleti Hang M;ÜzlNet 2GB;ENT
35029;0;2023-06-18;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
35030;0;2022-09-20;Üzleti Hang XL;Vállalkozók Netje;ENT
35031;0;2014-08-19;Üzleti Hang S;Vállalkozók Netje;ENT
35032;0;2022-07-06;Üzleti Hang S;ÜzlNet Korlátlan;ENT
35033;0;2023-05-25;Üzleti Hang XL;ÜzlNet 2GB;ENT
35034;0;2015-02-07;Üzleti Hang M;ÜzlNet Korlátlan;ENT
35035;0;2022-07-08;Lakossági Hang M;Korlátlan Net;LAK
35036;0;2019-06-11;Lakossági Hang Korlátlan;Net 3GB;LAK
35037;0;2014-02-04;Lakossági Hang M;Net 5GB;LAK
35038;0;2013-09-15;Lakossági Hang XS;Korlátlan Net;LAK
35039;1;2011-05-25;Lakossági Hang XS;Net 5GB;LAK
35040;0;2020-04-24;Lakossági Hang M;Korlátlan Net;LAK
35041;0;2012-10-16;Lakossági Hang M;Korlátlan Net;LAK
35042;1;2017-04-28;Lakossági Hang Korlátlan;Korlátlan Net;LAK
35043;0;2023-05-21;Üzleti Hang S;ÜzlNet Korlátlan;ENT
35044;0;2012-02-02;Lakossági Hang M;Net 3GB;LAK
35045;0;2011-03-09;Lakossági Hang XS;Net 3GB;LAK
35046;0;2019-10-07;Üzleti Hang S;Vállalkozók Netje;ENT
35047;0;2012-09-19;Üzleti Hang S;ÜzlNet Korlátlan;ENT
35048;0;2012-02-18;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
35049;0;2019-03-02;Üzleti Hang M;Vállalkozók Netje;ENT
35050;0;2014-05-30;Üzleti Hang S;ÜzlNet 2GB;ENT
35051;0;2017-12-09;Lakossági Hang XS;Net 3GB;LAK
35052;0;2011-11-18;Lakossági Hang Korlátlan;Korlátlan Net;LAK
35053;0;2019-12-07;Lakossági Hang XS;Net 3GB;LAK
35054;0;2015-06-29;Lakossági Hang XS;Net 5GB;LAK
35055;0;2018-03-28;Lakossági Hang Korlátlan;Net 5GB;LAK
35056;1;2017-10-10;Lakossági Hang Korlátlan;Net 3GB;LAK
35057;0;2018-12-11;Üzleti Hang M;Vállalkozók Netje;ENT
35058;0;2011-12-24;Lakossági Hang M;Korlátlan Net;LAK
35059;0;2010-10-01;Lakossági Hang Korlátlan;Net 5GB;LAK
35060;0;2017-12-09;Lakossági Hang Korlátlan;Net 3GB;LAK
35061;0;2014-10-23;Lakossági Hang XS;Net 3GB;LAK
35062;0;2012-11-21;Lakossági Hang Korlátlan;Korlátlan Net;LAK
35063;0;2020-10-16;Lakossági Hang Korlátlan;Net 3GB;LAK
35064;0;2018-05-08;Lakossági Hang M;Net 3GB;LAK
35065;0;2017-10-20;Lakossági Hang M;Korlátlan Net;LAK
35066;0;2017-11-08;Lakossági Hang M;Korlátlan Net;LAK
35067;0;2015-10-21;Lakossági Hang M;Net 3GB;LAK
35068;0;2019-03-13;Lakossági Hang Korlátlan;Net 5GB;LAK
35069;0;2022-03-29;Üzleti Hang S;Vállalkozók Netje;ENT
35070;0;2021-04-15;Lakossági Hang Korlátlan;Net 3GB;LAK
35071;1;2013-04-01;Lakossági Hang M;Net 5GB;LAK
35072;0;2010-06-03;Lakossági Hang M;Net 3GB;LAK
35073;0;2013-02-21;Lakossági Hang M;Net 3GB;LAK
35074;0;2021-06-17;Lakossági Hang Korlátlan;Net 5GB;LAK
35075;0;2016-09-21;Lakossági Hang M;Net 3GB;LAK
35076;0;2018-05-03;Lakossági Hang XS;Net 5GB;LAK
35077;0;2013-08-29;Lakossági Hang M;Net 5GB;LAK
35078;0;2011-09-03;Lakossági Hang M;Korlátlan Net;LAK
35079;0;2014-09-14;Lakossági Hang XS;Korlátlan Net;LAK
35080;0;2019-02-13;Lakossági Hang XS;Korlátlan Net;LAK
35081;0;2014-01-16;Lakossági Hang M;Korlátlan Net;LAK
35082;0;2019-05-11;Lakossági Hang M;Net 5GB;LAK
35083;0;2022-02-05;Lakossági Hang Korlátlan;Korlátlan Net;LAK
35084;0;2013-10-11;Lakossági Hang Korlátlan;Korlátlan Net;LAK
35085;0;2022-11-27;Lakossági Hang Korlátlan;Net 3GB;LAK
35086;0;2018-01-24;Üzleti Hang XL;ÜzlNet 2GB;ENT
35087;0;2015-10-12;Lakossági Hang XS;Net 5GB;LAK
35088;0;2012-10-24;Lakossági Hang Korlátlan;Net 3GB;LAK
35089;0;2011-02-01;Lakossági Hang M;Net 3GB;LAK
35090;0;2015-12-29;Lakossági Hang XS;Korlátlan Net;LAK
35091;0;2017-06-21;Lakossági Hang M;Korlátlan Net;LAK
35092;1;2018-11-22;Lakossági Hang M;Net 5GB;LAK
35093;1;2022-07-01;Lakossági Hang Korlátlan;Net 5GB;LAK
35094;0;2018-10-21;Lakossági Hang M;Net 3GB;LAK
35095;0;2014-02-19;Üzleti Hang XL;ÜzlNet 2GB;ENT
35096;0;2015-07-13;Lakossági Hang M;Net 5GB;LAK
35097;0;2022-05-13;Lakossági Hang XS;Net 3GB;LAK
35098;0;2015-02-19;Lakossági Hang XS;Net 3GB;LAK
35099;0;2017-01-01;Lakossági Hang M;Net 3GB;LAK
35100;0;2014-01-08;Lakossági Hang Korlátlan;Net 3GB;LAK
35101;0;2010-09-22;Üzleti Hang S;ÜzlNet Korlátlan;ENT
35102;0;2011-04-23;Lakossági Hang M;Korlátlan Net;LAK
35103;0;2014-08-23;Lakossági Hang M;Korlátlan Net;LAK
35104;0;2014-03-05;Lakossági Hang Korlátlan;Net 3GB;LAK
35105;0;2013-01-07;Lakossági Hang XS;Net 5GB;LAK
35106;0;2011-07-29;Lakossági Hang XS;Net 5GB;LAK
35107;0;2014-09-03;Lakossági Hang M;Net 5GB;LAK
35108;0;2012-05-16;Lakossági Hang XS;Korlátlan Net;LAK
35109;0;2018-04-03;Üzleti Hang M;ÜzlNet 2GB;ENT
35110;0;2015-09-13;Üzleti Hang XL;ÜzlNet 2GB;ENT
35111;0;2021-02-10;Üzleti Hang XL;ÜzlNet 2GB;ENT
35112;0;2020-01-08;Üzleti Hang S;ÜzlNet 2GB;ENT
35113;0;2021-07-03;Üzleti Hang XL;ÜzlNet 2GB;ENT
35114;0;2013-09-10;Üzleti Hang XL;Vállalkozók Netje;ENT
35115;0;2010-02-13;Üzleti Hang XL;Vállalkozók Netje;ENT
35116;0;2018-07-12;Üzleti Hang S;ÜzlNet 2GB;ENT
35117;0;2012-07-20;Üzleti Hang S;ÜzlNet Korlátlan;ENT
35118;0;2013-11-23;Üzleti Hang S;Vállalkozók Netje;ENT
35119;0;2015-07-18;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
35120;0;2011-03-29;Üzleti Hang M;ÜzlNet 2GB;ENT
35121;0;2012-07-21;Üzleti Hang S;ÜzlNet 2GB;ENT
35122;0;2023-02-01;Üzleti Hang S;ÜzlNet 2GB;ENT
35123;0;2016-05-15;Üzleti Hang M;ÜzlNet Korlátlan;ENT
35124;0;2016-01-17;Üzleti Hang M;Vállalkozók Netje;ENT
35125;0;2021-05-21;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
35126;0;2011-02-11;Üzleti Hang S;ÜzlNet 2GB;ENT
35127;0;2017-04-21;Üzleti Hang M;ÜzlNet Korlátlan;ENT
35128;0;2010-02-14;Üzleti Hang XL;ÜzlNet 2GB;ENT
35129;0;2014-05-10;Üzleti Hang M;ÜzlNet 2GB;ENT
35130;0;2017-03-10;Üzleti Hang XL;ÜzlNet 2GB;ENT
35131;0;2013-03-29;Üzleti Hang S;ÜzlNet Korlátlan;ENT
35132;0;2022-12-23;Üzleti Hang XL;ÜzlNet 2GB;ENT
35133;0;2013-08-18;Üzleti Hang M;ÜzlNet 2GB;ENT
35134;0;2022-07-25;Üzleti Hang M;ÜzlNet Korlátlan;ENT
35135;0;2014-02-17;Üzleti Hang S;Vállalkozók Netje;ENT
35136;0;2012-08-16;Üzleti Hang S;ÜzlNet 2GB;ENT
35137;0;2012-03-24;Üzleti Hang M;ÜzlNet 2GB;ENT
35138;0;2010-09-17;Üzleti Hang S;Vállalkozók Netje;ENT
35139;0;2012-06-30;Üzleti Hang S;ÜzlNet Korlátlan;ENT
35140;0;2017-08-06;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
35141;0;2019-05-22;Üzleti Hang XL;Vállalkozók Netje;ENT
35142;0;2020-12-02;Üzleti Hang S;Vállalkozók Netje;ENT
35143;0;2014-11-07;Üzleti Hang XL;Vállalkozók Netje;ENT
35144;0;2013-11-23;Üzleti Hang M;Vállalkozók Netje;ENT
35145;0;2010-05-27;Üzleti Hang M;ÜzlNet Korlátlan;ENT
35146;0;2021-10-20;Üzleti Hang S;ÜzlNet 2GB;ENT
35147;0;2015-03-05;Üzleti Hang M;Vállalkozók Netje;ENT
35148;0;2012-10-23;Üzleti Hang M;ÜzlNet Korlátlan;ENT
35149;0;2016-08-25;Üzleti Hang M;ÜzlNet 2GB;ENT
35150;0;2013-05-13;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
35151;0;2021-04-28;Üzleti Hang XL;Vállalkozók Netje;ENT
35152;0;2013-12-26;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
35153;0;2020-06-17;Üzleti Hang M;Vállalkozók Netje;ENT
35154;0;2011-03-05;Üzleti Hang S;Vállalkozók Netje;ENT
35155;0;2023-03-01;Üzleti Hang S;Vállalkozók Netje;ENT
35156;0;2019-08-04;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
35157;0;2018-11-16;Üzleti Hang M;Vállalkozók Netje;ENT
35158;0;2010-08-14;Üzleti Hang XL;ÜzlNet 2GB;ENT
35159;0;2012-12-13;Üzleti Hang XL;Vállalkozók Netje;ENT
35160;0;2015-09-27;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
35161;0;2018-06-15;Üzleti Hang M;ÜzlNet 2GB;ENT
35162;0;2021-12-01;Üzleti Hang S;Vállalkozók Netje;ENT
35163;0;2012-07-04;Lakossági Hang M;Korlátlan Net;LAK
35164;0;2015-05-06;Üzleti Hang S;ÜzlNet Korlátlan;ENT
35165;0;2013-08-29;Lakossági Hang M;Korlátlan Net;LAK
35166;0;2018-02-14;Lakossági Hang M;Net 5GB;LAK
35167;0;2012-08-27;Lakossági Hang M;Korlátlan Net;LAK
35168;0;2017-07-22;Lakossági Hang Korlátlan;Net 5GB;LAK
35169;0;2016-07-23;Lakossági Hang M;Korlátlan Net;LAK
35170;0;2019-01-10;Üzleti Hang S;ÜzlNet Korlátlan;ENT
35171;0;2013-05-30;Üzleti Hang M;ÜzlNet Korlátlan;ENT
35172;0;2022-11-13;Lakossági Hang XS;Net 3GB;LAK
35173;0;2020-02-23;Lakossági Hang XS;Korlátlan Net;LAK
35174;1;2015-04-15;Lakossági Hang M;Net 5GB;LAK
35175;0;2014-01-26;Üzleti Hang S;ÜzlNet 2GB;ENT
35176;0;2022-02-01;Üzleti Hang S;ÜzlNet 2GB;ENT
35177;0;2013-02-02;Üzleti Hang XL;ÜzlNet 2GB;ENT
35178;0;2019-09-29;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
35179;0;2017-06-05;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
35180;0;2018-12-20;Üzleti Hang S;ÜzlNet 2GB;ENT
35181;0;2019-01-27;Üzleti Hang S;Vállalkozók Netje;ENT
35182;0;2018-11-28;Üzleti Hang S;Vállalkozók Netje;ENT
35183;0;2022-11-08;Üzleti Hang S;ÜzlNet Korlátlan;ENT
35184;0;2014-08-01;Üzleti Hang S;ÜzlNet 2GB;ENT
35185;0;2020-07-07;Lakossági Hang Korlátlan;Net 3GB;LAK
35186;0;2021-01-28;Üzleti Hang S;ÜzlNet 2GB;ENT
35187;0;2018-05-22;Üzleti Hang S;ÜzlNet Korlátlan;ENT
35188;0;2020-11-06;Lakossági Hang Korlátlan;Korlátlan Net;LAK
35189;0;2020-10-19;Lakossági Hang Korlátlan;Net 3GB;LAK
35190;0;2021-06-30;Lakossági Hang XS;Korlátlan Net;LAK
35191;0;2012-04-26;Lakossági Hang M;Net 3GB;LAK
35192;0;2018-07-26;Lakossági Hang Korlátlan;Korlátlan Net;LAK
35193;0;2014-11-14;Lakossági Hang XS;Korlátlan Net;LAK
35194;0;2019-06-25;Lakossági Hang Korlátlan;Korlátlan Net;LAK
35195;0;2019-05-01;Lakossági Hang Korlátlan;Korlátlan Net;LAK
35196;0;2011-07-26;Lakossági Hang Korlátlan;Net 5GB;LAK
35197;0;2020-09-10;Lakossági Hang M;Net 3GB;LAK
35198;0;2018-09-23;Lakossági Hang XS;Net 5GB;LAK
35199;0;2019-06-05;Lakossági Hang M;Korlátlan Net;LAK
35200;0;2023-01-16;Lakossági Hang Korlátlan;Net 3GB;LAK
35201;0;2021-02-11;Lakossági Hang XS;Net 5GB;LAK
35202;0;2014-04-11;Lakossági Hang Korlátlan;Net 5GB;LAK
35203;0;2010-10-06;Lakossági Hang Korlátlan;Korlátlan Net;LAK
35204;0;2014-07-31;Lakossági Hang XS;Net 3GB;LAK
35205;0;2010-10-30;Lakossági Hang M;Net 3GB;LAK
35206;0;2012-07-28;Üzleti Hang XL;ÜzlNet 2GB;ENT
35207;0;2011-10-17;Lakossági Hang XS;Korlátlan Net;LAK
35208;0;2016-02-22;Üzleti Hang M;Vállalkozók Netje;ENT
35209;0;2019-04-17;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
35210;0;2019-10-12;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
35211;0;2012-11-23;Üzleti Hang S;ÜzlNet 2GB;ENT
35212;0;2014-01-23;Üzleti Hang S;ÜzlNet Korlátlan;ENT
35213;0;2017-08-17;Üzleti Hang M;ÜzlNet 2GB;ENT
35214;0;2023-01-28;Üzleti Hang M;Vállalkozók Netje;ENT
35215;0;2013-10-23;Üzleti Hang S;ÜzlNet 2GB;ENT
35216;0;2014-08-16;Üzleti Hang S;ÜzlNet Korlátlan;ENT
35217;0;2013-01-11;Üzleti Hang M;ÜzlNet Korlátlan;ENT
35218;0;2015-03-19;Üzleti Hang S;ÜzlNet 2GB;ENT
35219;0;2010-04-06;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
35220;0;2010-12-20;Üzleti Hang M;ÜzlNet 2GB;ENT
35221;0;2017-12-06;Üzleti Hang XL;ÜzlNet 2GB;ENT
35222;0;2010-10-30;Üzleti Hang M;Vállalkozók Netje;ENT
35223;0;2018-08-16;Üzleti Hang XL;ÜzlNet 2GB;ENT
35224;0;2017-08-17;Üzleti Hang XL;Vállalkozók Netje;ENT
35225;0;2012-04-23;Üzleti Hang XL;ÜzlNet 2GB;ENT
35226;0;2012-08-26;Üzleti Hang S;ÜzlNet 2GB;ENT
35227;0;2022-12-30;Lakossági Hang M;Net 3GB;LAK
35228;0;2010-12-02;Lakossági Hang Korlátlan;Net 3GB;LAK
35229;0;2018-09-15;Lakossági Hang Korlátlan;Net 3GB;LAK
35230;0;2011-02-25;Lakossági Hang XS;Net 5GB;LAK
35231;0;2011-01-11;Lakossági Hang M;Net 5GB;LAK
35232;0;2013-12-27;Lakossági Hang XS;Net 3GB;LAK
35233;1;2022-08-26;Lakossági Hang XS;Korlátlan Net;LAK
35234;0;2022-06-16;Lakossági Hang Korlátlan;Korlátlan Net;LAK
35235;0;2018-11-12;Lakossági Hang Korlátlan;Net 3GB;LAK
35236;0;2020-03-12;Üzleti Hang S;Vállalkozók Netje;ENT
35237;0;2016-04-22;Üzleti Hang S;Vállalkozók Netje;ENT
35238;0;2023-06-04;Üzleti Hang M;Vállalkozók Netje;ENT
35239;0;2023-05-20;Üzleti Hang S;Vállalkozók Netje;ENT
35240;0;2018-07-31;Üzleti Hang S;Vállalkozók Netje;ENT
35241;0;2010-11-20;Üzleti Hang S;Vállalkozók Netje;ENT
35242;0;2015-07-08;Üzleti Hang S;ÜzlNet Korlátlan;ENT
35243;0;2010-10-20;Üzleti Hang XL;ÜzlNet 2GB;ENT
35244;0;2022-10-14;Üzleti Hang S;ÜzlNet Korlátlan;ENT
35245;0;2020-08-22;Üzleti Hang S;ÜzlNet 2GB;ENT
35246;0;2013-12-01;Üzleti Hang XL;Vállalkozók Netje;ENT
35247;0;2019-10-29;Üzleti Hang S;Vállalkozók Netje;ENT
35248;0;2013-04-18;Üzleti Hang XL;Vállalkozók Netje;ENT
35249;0;2012-01-17;Üzleti Hang M;ÜzlNet 2GB;ENT
35250;0;2023-05-22;Üzleti Hang S;Vállalkozók Netje;ENT
35251;0;2020-07-20;Üzleti Hang M;ÜzlNet Korlátlan;ENT
35252;0;2013-05-29;Üzleti Hang M;Vállalkozók Netje;ENT
35253;0;2018-04-14;Üzleti Hang S;Vállalkozók Netje;ENT
35254;0;2014-12-20;Üzleti Hang M;Vállalkozók Netje;ENT
35255;0;2017-03-09;Üzleti Hang M;ÜzlNet 2GB;ENT
35256;0;2022-07-25;Üzleti Hang S;ÜzlNet Korlátlan;ENT
35257;0;2016-07-04;Üzleti Hang S;Vállalkozók Netje;ENT
35258;0;2010-02-03;Üzleti Hang M;Vállalkozók Netje;ENT
